N_VL4_VL4_N_N,1.13262664795407829522,1
N_VL2_VL4_N_N,1.12868279630988985571,1
VL2_N_VL4_N_N,1.11906971236217106328,1
VA_N_VL4_N_N,1.11556643007514102579,1
N_N_VL4_N_N,1.10622964142987014449,1
N_VL8_VL4_N_N,1.10587914488789873305,1
N_IV_VL4_N_N,1.10560339634027252228,1
VL4_N_VL4_N_N,1.09656906680871451334,1
IV_N_VL4_N_N,1.09006770867630180415,1
VL8_N_VL4_N_N,1.08375619334655124297,1
N_VA_VL4_N_N,1.07923023650567152644,1
N_VA_IV_N_N,1.02139383276671500504,1
VL8_N_N_N_VA,1.01764611964028202914,1
IV_N_N_IV_N,1.01500683595296336894,1
N_VL2_VA_N_N,1.01431228964131168081,1
N_VL2_N_N_VL4,1.01410156802967327765,1
VA_N_N_IV_N,1.01353978891074148699,1
N_VL2_N_N_N,1.01314650197858671114,1
N_IV_N_IV_N,1.01259794304429990009,1
N_VA_N_VA_N,1.01242847443452195871,1
N_VA_N_N_VA,1.01181120615834555125,1
IV_N_N_N_VL4,1.01176752747383258100,1
N_VL4_N_N_IV,1.01128299498506097652,1
N_N_N_N_IV,1.01119737675463544006,1
VA_N_N_N_N,1.01117357857011382272,1
N_N_VA_N_N,1.01082618113317119064,1
N_VL2_N_N_VA,1.01074730762553718750,1
IV_N_VA_N_N,1.01060000970759272788,1
N_VL2_N_VA_N,1.01014010511720044369,1
VL2_N_N_N_VL8,1.00891416016945806662,1
N_IV_N_N_VA,1.00860775358854169223,1
IV_N_N_N_IV,1.00833302560203031141,1
N_IV_N_N_VL8,1.00809394514421127877,1
N_VL4_N_N_VL4,1.00757509740145825765,1
N_VL2_N_N_VL8,1.00737395253143830915,1
N_IV_N_N_N,1.00718253179716987941,1
VA_N_IV_N_N,1.00716646598230511281,1
N_VL4_VA_N_N,1.00672154389419391796,1
VL8_N_N_VA_N,1.00611760470274067084,1
N_VA_N_N_VL4,1.00608791987833640821,1
N_VL8_N_N_VL8,1.00603901422635468810,1
N_VL2_N_N_IV,1.00603048309229141987,1
N_IV_N_N_IV,1.00572977660413152277,1
N_VL8_N_N_VA,1.00571355837683020641,1
VL8_N_IV_N_N,1.00557161832134665201,1
VA_N_N_VA_N,1.00542785716376120919,1
VL2_N_N_N_N,1.00513098014424779448,1
IV_N_N_N_VA,1.00506345461069281549,1
VA_N_N_N_VA,1.00496833558410264876,1
N_VL2_IV_N_N,1.00491668454053703345,1
IV_N_N_N_N,1.00476632104098802886,1
N_IV_N_N_VL4,1.00419742594031273765,1
N_VA_N_N_VL8,1.00388740220508394452,1
N_VA_N_N_IV,1.00369654219378609292,1
N_VL8_N_N_VL4,1.00363203528279640076,1
VL4_N_N_IV_N,1.00347632181106173785,1
VL8_N_N_N_N,1.00346930841009770228,1
VL2_N_N_VA_N,1.00346821556274930170,1
N_VL4_N_N_VA,1.00336378082049614532,1
N_N_N_N_VL8,1.00288970004829317762,1
N_VA_VA_N_N,1.00272980175129484511,1
N_VA_N_N_N,1.00257359799291526368,1
N_VA_N_IV_N,1.00239680299669814006,1
N_VL8_VA_N_N,1.00175803230534706289,1
N_VL4_N_N_VL8,1.00151605753463267528,1
VL2_N_N_N_VL4,1.00122423561310298653,1
VL4_N_N_VA_N,1.00102255435354959751,1
IV_N_N_N_VL8,1.00085522065581382491,1
N_VL8_N_N_N,1.00050481152513044213,1
VA_N_N_N_VL8,1.00036609138001755434,1
N_IV_VA_N_N,1.00031424397582786446,1
VA_N_N_N_IV,1.00029334868345485121,1
VL4_N_N_N_N,1.00023667128272878035,1
N_N_N_N_N,1.00000000000000000000,1
VA_N_N_N_VL4,.99991541400266556269,1
N_VL4_N_VA_N,.99977086703442837763,1
N_IV_N_VA_N,.99967003002803475857,1
VL2_N_N_IV_N,.99946640320309159925,1
N_VL8_IV_N_N,.99940806315829153577,1
N_VL2_N_IV_N,.99895088335453640764,1
N_N_IV_N_N,.99889575370478436277,1
VL8_N_N_N_VL8,.99861696618513426277,1
VL2_N_VA_N_N,.99856429225544816708,1
N_VL8_N_IV_N,.99850456395589221261,1
N_IV_IV_N_N,.99833974902537032508,1
VL4_N_VA_N_N,.99776598776956446857,1
VA_N_VA_N_N,.99764136659135834359,1
N_VL8_N_N_IV,.99683363238906775783,1
N_VL4_N_IV_N,.99677741314187024637,1
VL4_N_N_N_IV,.99649518026079638465,1
VL4_N_N_N_VL4,.99635893266627307248,1
N_VL8_N_VA_N,.99609618665731178006,1
N_N_N_VA_N,.99564706807105168262,1
VL8_N_N_N_VL4,.99564162674448996613,1
VL2_N_N_N_VA,.99553951249209187175,1
VL8_N_VA_N_N,.99419406633060467848,1
VL8_N_N_N_IV,.99300641469330558500,1
VL4_N_IV_N_N,.99263210580873482974,1
VL4_N_N_N_VL8,.99222189950833600151,1
IV_N_N_VA_N,.99160189210799576689,1
N_N_N_IV_N,.99123378355692112888,1
VL4_N_N_N_VL2,.99103284193344039974,1
IV_N_IV_N_N,.99082333835372196676,1
N_VL4_IV_N_N,.99069400009921968565,1
VL4_N_N_N_VA,.99033212604781853076,1
VL2_N_N_N_IV,.98939456652960742933,1
N_N_N_N_VL4,.98927966463980066313,1
N_VL4_N_N_N,.98804981068063174812,1
N_VL4_N_N_VL2,.98660785971492377300,1
N_N_N_N_VA,.98439128136361041375,1
VA_N_N_N_VL2,.98224391562461147058,1
N_VA_N_N_VL2,.98190852149837786651,1
IV_N_N_N_VL2,.98134969777454613436,1
VL2_N_N_N_VL2,.98126170336165784669,1
N_VL8_VL2_N_N,.98115213727845459051,1
N_VL2_VL2_N_N,.98013527554718624966,1
VL2_N_IV_N_N,.97867887957066437032,1
VL8_N_N_N_VL2,.97489188652870864851,1
N_IV_N_N_VL2,.97307683875230664438,1
N_N_N_N_VL2,.97283439155702584790,1
N_N_VL2_N_N,.97249869539673912859,1
N_VL2_N_N_VL2,.97217920954492470667,1
N_VL4_VL2_N_N,.96962736211423309125,1
VL8_N_VL2_N_N,.96769355336744822451,1
VA_N_VL2_N_N,.96641888236273861646,1
VL2_N_VL2_N_N,.96597758059382157630,1
VL8_N_N_IV_N,.96533306917318853238,1
VL4_N_VL2_N_N,.96465009439041782031,1
N_VL8_VL8_N_N,.96075920290822501616,1
VA_N_VL8_N_N,.95815386125834241941,1
N_VL8_N_N_VL2,.95783571461262423251,1
N_VA_VL2_N_N,.95416997047273846294,1
IV_N_VL8_N_N,.94835332611724609707,1
N_VL2_VL8_N_N,.94655548059043752720,1
N_N_VL8_N_N,.94651136804817144202,1
VL4_N_VL8_N_N,.94600374998642198089,1
VL2_N_VL8_N_N,.94402437625361505889,1
N_IV_VL8_N_N,.94372660354828736004,1
IV_N_VL2_N_N,.94366351290099929744,1
VL8_N_VL8_N_N,.93106053551817852068,1
N_VA_VL8_N_N,.93098617656075892737,1
N_VL4_VL8_N_N,.92787046128401407811,1
N_IV_VL2_N_N,.92366889469362153532,1
VL4_N_N_VL4_N,.81556396336935910293,1
VA_N_N_VL4_N,.80700209445710449471,1
IV_N_N_VL4_N,.80429121032099917479,1
N_VA_N_VL4_N,.80361028992006774016,1
N_N_N_VL4_N,.80316410244353646302,1
N_VL8_N_VL2_N,.80306146033760462764,1
N_IV_N_VL4_N,.80286606488160948930,1
N_VA_N_VL2_N,.80283604158858479958,1
N_IV_N_VL2_N,.80200142239112783406,1
IV_N_N_VL2_N,.79776951790513409392,1
N_VL8_N_VL4_N,.79758312071811653376,1
VL2_N_N_VL2_N,.79551707046487251528,1
VL4_N_N_VL2_N,.79528345067802186488,1
N_VL4_N_VL4_N,.79491360032018324600,1
N_VL4_N_VL2_N,.79430054556953247454,1
VL8_N_N_VL4_N,.79362980948841982165,1
N_VL2_N_VL4_N,.79357854064273448215,1
VL2_N_N_VL4_N,.79319388194691937539,1
VA_N_N_VL2_N,.79170095213823747333,1
N_VL2_N_VL2_N,.79057649966429812665,1
N_N_N_VL2_N,.78955760720640521849,1
VL8_N_N_VL2_N,.78716774225011278113,1
VA_N_N_VL8_N,.73231725357144462404,1
N_VL8_N_VL8_N,.72511857214261897306,1
N_VA_N_VL8_N,.72416089696610594098,1
N_N_N_VL8_N,.72313484412048379896,1
VL8_N_N_VL8_N,.71992693985848383816,1
N_IV_N_VL8_N,.71773401188994316089,1
N_VL4_N_VL8_N,.71413728178612052024,1
VL4_N_N_VL8_N,.71379666593745206854,1
VL2_N_N_VL8_N,.71367216472829318547,1
N_VL2_N_VL8_N,.71246545394808370013,1
IV_N_N_VL8_N,.70477980501374464023,1
